query_id,query_text,predicted_doc_id,predicted_rank,ground_truth_doc_ids,is_relevant,expansion_terms
q20586,how to print generic error in python,d11956,10,d20586,False,error;parameter;integer;method;return
q20587,python change the name of a key,d11823,1,d20587,False,update;error;row;string;query
q20587,python change the name of a key,d2026,2,d20587,False,update;error;row;string;query
q20587,python change the name of a key,d2615,3,d20587,False,update;error;row;string;query
q20587,python change the name of a key,d6256,4,d20587,False,update;error;row;string;query
q20587,python change the name of a key,d5285,5,d20587,False,update;error;row;string;query
q20587,python change the name of a key,d20587,6,d20587,True,update;error;row;string;query
q20587,python change the name of a key,d11012,7,d20587,False,update;error;row;string;query
q20587,python change the name of a key,d7231,8,d20587,False,update;error;row;string;query
q20587,python change the name of a key,d6493,9,d20587,False,update;error;row;string;query
q20587,python change the name of a key,d7229,10,d20587,False,update;error;row;string;query
q20588,moving mouse python click,d11530,1,d20588,False,update;loop;search;error;row
q20588,moving mouse python click,d8443,2,d20588,False,update;loop;search;error;row
q20588,moving mouse python click,d1275,3,d20588,False,update;loop;search;error;row
q20588,moving mouse python click,d8544,4,d20588,False,update;loop;search;error;row
q20588,moving mouse python click,d1218,5,d20588,False,update;loop;search;error;row
q20588,moving mouse python click,d15793,6,d20588,False,update;loop;search;error;row
q20588,moving mouse python click,d9356,7,d20588,False,update;loop;search;error;row
q20588,moving mouse python click,d20004,8,d20588,False,update;loop;search;error;row
q20588,moving mouse python click,d4838,9,d20588,False,update;loop;search;error;row
q20588,moving mouse python click,d16191,10,d20588,False,update;loop;search;error;row
q20589,python to determine if services are running,d14393,1,d20589,False,search;condition;update;return;error
q20589,python to determine if services are running,d20589,2,d20589,True,search;condition;update;return;error
q20589,python to determine if services are running,d5588,3,d20589,False,search;condition;update;return;error
q20589,python to determine if services are running,d13305,4,d20589,False,search;condition;update;return;error
q20589,python to determine if services are running,d10719,5,d20589,False,search;condition;update;return;error
q20589,python to determine if services are running,d255,6,d20589,False,search;condition;update;return;error
q20589,python to determine if services are running,d13320,7,d20589,False,search;condition;update;return;error
q20589,python to determine if services are running,d247,8,d20589,False,search;condition;update;return;error
q20589,python to determine if services are running,d4468,9,d20589,False,search;condition;update;return;error
q20589,python to determine if services are running,d4930,10,d20589,False,search;condition;update;return;error
q20590,python set contains multiple items,d734,1,d20590,False,integer;variable;array;list;function
q20590,python set contains multiple items,d14844,2,d20590,False,integer;variable;array;list;function
q20590,python set contains multiple items,d6963,3,d20590,False,integer;variable;array;list;function
q20590,python set contains multiple items,d7685,4,d20590,False,integer;variable;array;list;function
q20590,python set contains multiple items,d1185,5,d20590,False,integer;variable;array;list;function
q20590,python set contains multiple items,d13365,6,d20590,False,integer;variable;array;list;function
q20590,python set contains multiple items,d6064,7,d20590,False,integer;variable;array;list;function
q20590,python set contains multiple items,d16238,8,d20590,False,integer;variable;array;list;function
q20590,python set contains multiple items,d7882,9,d20590,False,integer;variable;array;list;function
q20590,python set contains multiple items,d6251,10,d20590,False,integer;variable;array;list;function
q20591,python protobyf parse from byte,d14275,1,d20591,False,parameter;integer;file;string;error
q20591,python protobyf parse from byte,d9502,2,d20591,False,parameter;integer;file;string;error
q20591,python protobyf parse from byte,d9608,3,d20591,False,parameter;integer;file;string;error
q20591,python protobyf parse from byte,d7353,4,d20591,False,parameter;integer;file;string;error
q20591,python protobyf parse from byte,d19591,5,d20591,False,parameter;integer;file;string;error
q20591,python protobyf parse from byte,d17883,6,d20591,False,parameter;integer;file;string;error
q20591,python protobyf parse from byte,d16829,7,d20591,False,parameter;integer;file;string;error
q20591,python protobyf parse from byte,d16885,8,d20591,False,parameter;integer;file;string;error
q20591,python protobyf parse from byte,d18161,9,d20591,False,parameter;integer;file;string;error
q20591,python protobyf parse from byte,d18850,10,d20591,False,parameter;integer;file;string;error
q20592,python check if a directory is writable,d6696,1,d20592,False,file;error;write;string;variable
q20592,python check if a directory is writable,d20002,2,d20592,False,file;error;write;string;variable
q20592,python check if a directory is writable,d11377,3,d20592,False,file;error;write;string;variable
q20592,python check if a directory is writable,d12376,4,d20592,False,file;error;write;string;variable
q20592,python check if a directory is writable,d5576,5,d20592,False,file;error;write;string;variable
q20592,python check if a directory is writable,d15946,6,d20592,False,file;error;write;string;variable
q20592,python check if a directory is writable,d20592,7,d20592,True,file;error;write;string;variable
q20592,python check if a directory is writable,d8716,8,d20592,False,file;error;write;string;variable
q20592,python check if a directory is writable,d742,9,d20592,False,file;error;write;string;variable
q20592,python check if a directory is writable,d2341,10,d20592,False,file;error;write;string;variable
q20593,object as list python,d19800,1,d20593,False,list;condition;function;method;integer
q20593,object as list python,d12964,2,d20593,False,list;condition;function;method;integer
q20593,object as list python,d15944,3,d20593,False,list;condition;function;method;integer
q20593,object as list python,d2992,4,d20593,False,list;condition;function;method;integer
q20593,object as list python,d20140,5,d20593,False,list;condition;function;method;integer
q20593,object as list python,d9518,6,d20593,False,list;condition;function;method;integer
q20593,object as list python,d6325,7,d20593,False,list;condition;function;method;integer
q20593,object as list python,d9106,8,d20593,False,list;condition;function;method;integer
q20593,object as list python,d15196,9,d20593,False,list;condition;function;method;integer
q20593,object as list python,d9344,10,d20593,False,list;condition;function;method;integer
q20594,replace function nan python,d20594,1,d20594,True,function;error;update;delete;parameter
q20594,replace function nan python,d15725,2,d20594,False,function;error;update;delete;parameter
q20594,replace function nan python,d13623,3,d20594,False,function;error;update;delete;parameter
q20594,replace function nan python,d6083,4,d20594,False,function;error;update;delete;parameter
q20594,replace function nan python,d3441,5,d20594,False,function;error;update;delete;parameter
q20594,replace function nan python,d1796,6,d20594,False,function;error;update;delete;parameter
q20594,replace function nan python,d10192,7,d20594,False,function;error;update;delete;parameter
q20594,replace function nan python,d13730,8,d20594,False,function;error;update;delete;parameter
q20594,replace function nan python,d1205,9,d20594,False,function;error;update;delete;parameter
q20594,replace function nan python,d3625,10,d20594,False,function;error;update;delete;parameter
q20595,python hash table check if key exist,d8985,1,d20595,False,table;error;integer;database;string
q20595,python hash table check if key exist,d17874,2,d20595,False,table;error;integer;database;string
q20595,python hash table check if key exist,d17700,3,d20595,False,table;error;integer;database;string
q20595,python hash table check if key exist,d18256,4,d20595,False,table;error;integer;database;string
q20595,python hash table check if key exist,d17652,5,d20595,False,table;error;integer;database;string
